{'loss': 0.6925, 'grad_norm': 4.35638427734375, 'learning_rate': 9.9e-07, 'epoch': 0.02}
 72%|███████▏  | 2250/3125 [04:14<01:33,  9.40it/s]
 72%|███████▏  | 2251/3125 [04:14<01:36,  9.06it/s]
 72%|███████▏  | 2252/3125 [04:14<01:39,  8.76it/s]
 72%|███████▏  | 2253/3125 [04:14<01:41,  8.59it/s]
 72%|███████▏  | 2255/3125 [04:14<01:36,  8.97it/s]
 72%|███████▏  | 2257/3125 [04:14<01:31,  9.50it/s]
 72%|███████▏  | 2258/3125 [04:15<01:34,  9.17it/s]
 72%|███████▏  | 2259/3125 [04:15<01:37,  8.92it/s]
 72%|███████▏  | 2260/3125 [04:15<01:39,  8.72it/s]
 72%|███████▏  | 2261/3125 [04:15<01:40,  8.58it/s]
 72%|███████▏  | 2263/3125 [04:15<01:34,  9.13it/s]
 72%|███████▏  | 2264/3125 [04:15<01:36,  8.91it/s]
 73%|███████▎  | 2266/3125 [04:15<01:19, 10.75it/s]
 73%|███████▎  | 2268/3125 [04:16<01:28,  9.65it/s]
 73%|███████▎  | 2269/3125 [04:16<01:32,  9.30it/s]
 73%|███████▎  | 2270/3125 [04:16<01:34,  9.01it/s]
 73%|███████▎  | 2272/3125 [04:16<01:32,  9.22it/s]
 73%|███████▎  | 2273/3125 [04:16<01:34,  9.06it/s]
 73%|███████▎  | 2274/3125 [04:16<01:36,  8.82it/s]
 73%|███████▎  | 2275/3125 [04:16<01:38,  8.66it/s]
 73%|███████▎  | 2276/3125 [04:17<01:39,  8.52it/s]
 73%|███████▎  | 2277/3125 [04:17<01:40,  8.46it/s]
 73%|███████▎  | 2279/3125 [04:17<01:32,  9.19it/s]
 73%|███████▎  | 2280/3125 [04:17<01:34,  8.94it/s]
 73%|███████▎  | 2281/3125 [04:17<01:36,  8.74it/s]
 73%|███████▎  | 2282/3125 [04:17<01:38,  8.57it/s]
 73%|███████▎  | 2284/3125 [04:17<01:35,  8.79it/s]
 73%|███████▎  | 2285/3125 [04:18<01:37,  8.64it/s]
 73%|███████▎  | 2286/3125 [04:18<01:38,  8.54it/s]
 73%|███████▎  | 2287/3125 [04:18<01:39,  8.43it/s]
 73%|███████▎  | 2288/3125 [04:18<01:38,  8.49it/s]
 73%|███████▎  | 2289/3125 [04:18<01:39,  8.41it/s]
 73%|███████▎  | 2290/3125 [04:18<01:40,  8.34it/s]
 73%|███████▎  | 2291/3125 [04:18<01:40,  8.29it/s]
 73%|███████▎  | 2292/3125 [04:18<01:41,  8.25it/s]
 73%|███████▎  | 2293/3125 [04:18<01:41,  8.22it/s]
 73%|███████▎  | 2294/3125 [04:19<01:41,  8.22it/s]
 73%|███████▎  | 2295/3125 [04:19<01:41,  8.20it/s]
 73%|███████▎  | 2296/3125 [04:19<01:40,  8.21it/s]
 74%|███████▎  | 2298/3125 [04:19<01:32,  8.95it/s]
 74%|███████▎  | 2300/3125 [04:19<01:27,  9.44it/s]
 74%|███████▎  | 2302/3125 [04:19<01:21, 10.09it/s]
 74%|███████▎  | 2303/3125 [04:20<01:25,  9.65it/s]
 74%|███████▍  | 2305/3125 [04:20<01:23,  9.77it/s]
 74%|███████▍  | 2306/3125 [04:20<01:27,  9.40it/s]
 74%|███████▍  | 2307/3125 [04:20<01:30,  9.08it/s]
 74%|███████▍  | 2308/3125 [04:20<01:32,  8.85it/s]
 74%|███████▍  | 2309/3125 [04:20<01:32,  8.83it/s]
 74%|███████▍  | 2310/3125 [04:20<01:34,  8.66it/s]
 74%|███████▍  | 2312/3125 [04:21<01:31,  8.88it/s]
 74%|███████▍  | 2314/3125 [04:21<01:28,  9.14it/s]
 74%|███████▍  | 2315/3125 [04:21<01:30,  8.92it/s]
 74%|███████▍  | 2316/3125 [04:21<01:32,  8.74it/s]
 74%|███████▍  | 2317/3125 [04:21<01:31,  8.83it/s]
 74%|███████▍  | 2318/3125 [04:21<01:33,  8.66it/s]
 74%|███████▍  | 2320/3125 [04:21<01:24,  9.58it/s]
 74%|███████▍  | 2321/3125 [04:22<01:28,  9.10it/s]
 74%|███████▍  | 2322/3125 [04:22<01:30,  8.86it/s]
 74%|███████▍  | 2324/3125 [04:22<01:27,  9.20it/s]
 74%|███████▍  | 2326/3125 [04:22<01:19, 10.08it/s]
 74%|███████▍  | 2327/3125 [04:22<01:19, 10.06it/s]
 74%|███████▍  | 2328/3125 [04:22<01:23,  9.55it/s]
 75%|███████▍  | 2329/3125 [04:22<01:26,  9.16it/s]
 75%|███████▍  | 2330/3125 [04:23<01:29,  8.89it/s]
 75%|███████▍  | 2331/3125 [04:23<01:31,  8.68it/s]
 75%|███████▍  | 2332/3125 [04:23<01:32,  8.54it/s]
 75%|███████▍  | 2333/3125 [04:23<01:33,  8.45it/s]
 75%|███████▍  | 2335/3125 [04:23<01:27,  9.02it/s]
 75%|███████▍  | 2336/3125 [04:23<01:29,  8.83it/s]
 75%|███████▍  | 2338/3125 [04:23<01:28,  8.92it/s]
 75%|███████▍  | 2339/3125 [04:24<01:29,  8.76it/s]
 75%|███████▍  | 2341/3125 [04:24<01:25,  9.21it/s]
 75%|███████▍  | 2343/3125 [04:24<01:18,  9.98it/s]
 75%|███████▌  | 2344/3125 [04:24<01:21,  9.54it/s]
 75%|███████▌  | 2345/3125 [04:24<01:24,  9.23it/s]
 75%|███████▌  | 2346/3125 [04:24<01:23,  9.38it/s]
 75%|███████▌  | 2347/3125 [04:24<01:25,  9.06it/s]
 75%|███████▌  | 2348/3125 [04:25<01:28,  8.81it/s]
 75%|███████▌  | 2349/3125 [04:25<01:30,  8.62it/s]
 75%|███████▌  | 2350/3125 [04:25<01:31,  8.49it/s]
 75%|███████▌  | 2351/3125 [04:25<01:31,  8.43it/s]
 75%|███████▌  | 2353/3125 [04:25<01:27,  8.78it/s]
 75%|███████▌  | 2354/3125 [04:25<01:28,  8.72it/s]
 75%|███████▌  | 2355/3125 [04:25<01:29,  8.59it/s]
 75%|███████▌  | 2357/3125 [04:26<01:24,  9.11it/s]
 75%|███████▌  | 2358/3125 [04:26<01:26,  8.88it/s]
 75%|███████▌  | 2359/3125 [04:26<01:28,  8.68it/s]
 76%|███████▌  | 2360/3125 [04:26<01:29,  8.58it/s]
 76%|███████▌  | 2362/3125 [04:26<01:25,  8.93it/s]
 76%|███████▌  | 2363/3125 [04:26<01:27,  8.73it/s]
 76%|███████▌  | 2364/3125 [04:26<01:28,  8.60it/s]
 76%|███████▌  | 2365/3125 [04:26<01:29,  8.50it/s]
 76%|███████▌  | 2366/3125 [04:27<01:30,  8.42it/s]
 76%|███████▌  | 2367/3125 [04:27<01:30,  8.35it/s]
 76%|███████▌  | 2368/3125 [04:27<01:31,  8.29it/s]
 76%|███████▌  | 2369/3125 [04:27<01:31,  8.28it/s]
 76%|███████▌  | 2370/3125 [04:27<01:31,  8.25it/s]
 76%|███████▌  | 2371/3125 [04:27<01:31,  8.26it/s]
 76%|███████▌  | 2373/3125 [04:27<01:22,  9.13it/s]
 76%|███████▌  | 2375/3125 [04:28<01:21,  9.25it/s]
 76%|███████▌  | 2376/3125 [04:28<01:21,  9.19it/s]
 76%|███████▌  | 2377/3125 [04:28<01:23,  8.92it/s]
 76%|███████▌  | 2378/3125 [04:28<01:23,  8.94it/s]
 76%|███████▌  | 2379/3125 [04:28<01:25,  8.75it/s]
 76%|███████▌  | 2380/3125 [04:28<01:27,  8.56it/s]
 76%|███████▌  | 2381/3125 [04:28<01:28,  8.38it/s]
 76%|███████▌  | 2382/3125 [04:28<01:29,  8.32it/s]
 76%|███████▋  | 2383/3125 [04:29<01:25,  8.66it/s]
 76%|███████▋  | 2384/3125 [04:29<01:26,  8.53it/s]
 76%|███████▋  | 2386/3125 [04:29<01:14,  9.97it/s]
 76%|███████▋  | 2387/3125 [04:29<01:18,  9.46it/s]
 76%|███████▋  | 2388/3125 [04:29<01:21,  9.09it/s]
 76%|███████▋  | 2389/3125 [04:29<01:23,  8.84it/s]
 76%|███████▋  | 2390/3125 [04:29<01:24,  8.65it/s]
 77%|███████▋  | 2391/3125 [04:29<01:26,  8.51it/s]
 77%|███████▋  | 2392/3125 [04:30<01:27,  8.39it/s]
 77%|███████▋  | 2394/3125 [04:30<01:21,  8.93it/s]
 77%|███████▋  | 2395/3125 [04:30<01:23,  8.74it/s]
 77%|███████▋  | 2396/3125 [04:30<01:25,  8.56it/s]
 77%|███████▋  | 2397/3125 [04:30<01:26,  8.45it/s]
 77%|███████▋  | 2398/3125 [04:30<01:26,  8.45it/s]
 77%|███████▋  | 2399/3125 [04:30<01:26,  8.37it/s]
 77%|███████▋  | 2400/3125 [04:31<01:26,  8.34it/s]
 77%|███████▋  | 2401/3125 [04:31<01:27,  8.29it/s]
 77%|███████▋  | 2402/3125 [04:31<01:27,  8.28it/s]
 77%|███████▋  | 2403/3125 [04:31<01:27,  8.25it/s]
 77%|███████▋  | 2404/3125 [04:31<01:27,  8.25it/s]
 77%|███████▋  | 2405/3125 [04:31<01:28,  8.13it/s]
 77%|███████▋  | 2406/3125 [04:31<01:28,  8.16it/s]
 77%|███████▋  | 2408/3125 [04:31<01:19,  9.03it/s]
 77%|███████▋  | 2409/3125 [04:32<01:19,  9.04it/s]
 77%|███████▋  | 2410/3125 [04:32<01:21,  8.81it/s]
 77%|███████▋  | 2411/3125 [04:32<01:18,  9.06it/s]
 77%|███████▋  | 2413/3125 [04:32<01:18,  9.06it/s]
 77%|███████▋  | 2414/3125 [04:32<01:19,  8.96it/s]
 77%|███████▋  | 2415/3125 [04:32<01:22,  8.64it/s]
 77%|███████▋  | 2416/3125 [04:32<01:23,  8.49it/s]
 77%|███████▋  | 2417/3125 [04:32<01:20,  8.85it/s]
 77%|███████▋  | 2418/3125 [04:33<01:21,  8.65it/s]
 77%|███████▋  | 2419/3125 [04:33<01:22,  8.53it/s]
 77%|███████▋  | 2420/3125 [04:33<01:23,  8.44it/s]
 78%|███████▊  | 2422/3125 [04:33<01:04, 10.91it/s]
 78%|███████▊  | 2424/3125 [04:33<01:12,  9.65it/s]
 78%|███████▊  | 2426/3125 [04:33<01:17,  9.06it/s]
 78%|███████▊  | 2427/3125 [04:34<01:18,  8.88it/s]
 78%|███████▊  | 2428/3125 [04:34<01:19,  8.80it/s]
 78%|███████▊  | 2430/3125 [04:34<01:12,  9.61it/s]
 78%|███████▊  | 2431/3125 [04:34<01:14,  9.28it/s]
 78%|███████▊  | 2433/3125 [04:34<01:07, 10.25it/s]
 78%|███████▊  | 2435/3125 [04:34<01:11,  9.60it/s]
 78%|███████▊  | 2436/3125 [04:34<01:14,  9.26it/s]
 78%|███████▊  | 2437/3125 [04:35<01:16,  8.96it/s]
 78%|███████▊  | 2438/3125 [04:35<01:19,  8.69it/s]
 78%|███████▊  | 2439/3125 [04:35<01:16,  8.95it/s]
 78%|███████▊  | 2440/3125 [04:35<01:17,  8.80it/s]
 78%|███████▊  | 2441/3125 [04:35<01:19,  8.61it/s]
 78%|███████▊  | 2442/3125 [04:35<01:20,  8.49it/s]
 78%|███████▊  | 2443/3125 [04:35<01:19,  8.56it/s]
 78%|███████▊  | 2444/3125 [04:35<01:18,  8.68it/s]
 78%|███████▊  | 2445/3125 [04:36<01:20,  8.45it/s]
 78%|███████▊  | 2446/3125 [04:36<01:21,  8.36it/s]
 78%|███████▊  | 2448/3125 [04:36<01:15,  8.99it/s]
 78%|███████▊  | 2449/3125 [04:36<01:17,  8.78it/s]
 78%|███████▊  | 2450/3125 [04:36<01:18,  8.59it/s]
 78%|███████▊  | 2452/3125 [04:36<01:13,  9.13it/s]
 79%|███████▊  | 2454/3125 [04:37<01:13,  9.07it/s]
 79%|███████▊  | 2455/3125 [04:37<01:16,  8.77it/s]
 79%|███████▊  | 2456/3125 [04:37<01:17,  8.61it/s]
 79%|███████▊  | 2457/3125 [04:37<01:16,  8.70it/s]
 79%|███████▊  | 2458/3125 [04:37<01:17,  8.65it/s]
 79%|███████▊  | 2459/3125 [04:37<01:15,  8.77it/s]
 79%|███████▊  | 2460/3125 [04:37<01:17,  8.56it/s]
 79%|███████▉  | 2461/3125 [04:37<01:18,  8.46it/s]
 79%|███████▉  | 2462/3125 [04:38<01:19,  8.38it/s]
 79%|███████▉  | 2463/3125 [04:38<01:19,  8.33it/s]
 79%|███████▉  | 2464/3125 [04:38<01:20,  8.18it/s]
 79%|███████▉  | 2465/3125 [04:38<01:21,  8.14it/s]
 79%|███████▉  | 2466/3125 [04:38<01:20,  8.14it/s]
 79%|███████▉  | 2468/3125 [04:38<01:13,  8.91it/s]
 79%|███████▉  | 2469/3125 [04:38<01:15,  8.73it/s]
 79%|███████▉  | 2470/3125 [04:38<01:16,  8.60it/s]
 79%|███████▉  | 2472/3125 [04:39<01:11,  9.09it/s]
 79%|███████▉  | 2473/3125 [04:39<01:13,  8.86it/s]
 79%|███████▉  | 2474/3125 [04:39<01:15,  8.67it/s]
 79%|███████▉  | 2475/3125 [04:39<01:15,  8.56it/s]
 79%|███████▉  | 2476/3125 [04:39<01:16,  8.45it/s]
 79%|███████▉  | 2477/3125 [04:39<01:17,  8.38it/s]
 79%|███████▉  | 2478/3125 [04:39<01:13,  8.78it/s]
 79%|███████▉  | 2479/3125 [04:39<01:15,  8.51it/s]
 79%|███████▉  | 2480/3125 [04:40<01:16,  8.40it/s]
 79%|███████▉  | 2482/3125 [04:40<01:08,  9.45it/s]
 79%|███████▉  | 2483/3125 [04:40<01:10,  9.11it/s]
 79%|███████▉  | 2484/3125 [04:40<01:13,  8.77it/s]
 80%|███████▉  | 2485/3125 [04:40<01:14,  8.62it/s]
 80%|███████▉  | 2487/3125 [04:40<01:01, 10.40it/s]
 80%|███████▉  | 2489/3125 [04:40<01:01, 10.27it/s]
 80%|███████▉  | 2491/3125 [04:41<01:02, 10.19it/s]
 80%|███████▉  | 2493/3125 [04:41<01:00, 10.38it/s]
 80%|███████▉  | 2495/3125 [04:41<01:06,  9.47it/s]
 80%|███████▉  | 2497/3125 [04:41<01:05,  9.56it/s]
 80%|███████▉  | 2498/3125 [04:41<01:07,  9.28it/s]
 80%|███████▉  | 2499/3125 [04:42<01:09,  9.02it/s]
 80%|████████  | 2500/3125 [04:42<01:11,  8.79it/s]
 80%|████████  | 2501/3125 [04:42<01:12,  8.60it/s]
 80%|████████  | 2502/3125 [04:42<01:12,  8.58it/s]
 80%|████████  | 2503/3125 [04:42<01:13,  8.47it/s]
 80%|████████  | 2504/3125 [04:42<01:13,  8.40it/s]
 80%|████████  | 2505/3125 [04:42<01:10,  8.75it/s]
 80%|████████  | 2506/3125 [04:42<01:12,  8.59it/s]
 80%|████████  | 2507/3125 [04:43<01:11,  8.62it/s]
 80%|████████  | 2508/3125 [04:43<01:12,  8.49it/s]
 80%|████████  | 2509/3125 [04:43<01:13,  8.44it/s]
 80%|████████  | 2510/3125 [04:43<01:13,  8.36it/s]
 80%|████████  | 2511/3125 [04:43<01:12,  8.46it/s]
 80%|████████  | 2512/3125 [04:43<01:12,  8.40it/s]
 80%|████████  | 2513/3125 [04:43<01:13,  8.34it/s]
 80%|████████  | 2514/3125 [04:43<01:13,  8.29it/s]
 80%|████████  | 2515/3125 [04:43<01:13,  8.26it/s]
 81%|████████  | 2516/3125 [04:44<01:12,  8.41it/s]
 81%|████████  | 2517/3125 [04:44<01:12,  8.36it/s]
 81%|████████  | 2519/3125 [04:44<01:09,  8.76it/s]
 81%|████████  | 2520/3125 [04:44<01:10,  8.60it/s]
 81%|████████  | 2521/3125 [04:44<01:11,  8.49it/s]
 81%|████████  | 2522/3125 [04:44<01:11,  8.39it/s]
 81%|████████  | 2523/3125 [04:44<01:12,  8.36it/s]
 81%|████████  | 2524/3125 [04:45<01:12,  8.31it/s]
 81%|████████  | 2526/3125 [04:45<01:07,  8.92it/s]
 81%|████████  | 2527/3125 [04:45<01:08,  8.74it/s]
 81%|████████  | 2528/3125 [04:45<01:09,  8.58it/s]
 81%|████████  | 2529/3125 [04:45<01:10,  8.48it/s]
 81%|████████  | 2530/3125 [04:45<01:10,  8.41it/s]
 81%|████████  | 2531/3125 [04:45<01:07,  8.78it/s]
 81%|████████  | 2532/3125 [04:45<01:08,  8.61it/s]
 81%|████████  | 2533/3125 [04:46<01:09,  8.53it/s]
 81%|████████  | 2535/3125 [04:46<01:05,  9.05it/s]
 81%|████████  | 2536/3125 [04:46<01:06,  8.83it/s]
 81%|████████  | 2537/3125 [04:46<01:08,  8.64it/s]
 81%|████████  | 2538/3125 [04:46<01:08,  8.51it/s]
 81%|████████  | 2539/3125 [04:46<01:09,  8.44it/s]
 81%|████████▏ | 2540/3125 [04:46<01:09,  8.37it/s]
 81%|████████▏ | 2541/3125 [04:47<01:09,  8.40it/s]
 81%|████████▏ | 2542/3125 [04:47<01:09,  8.35it/s]
 81%|████████▏ | 2543/3125 [04:47<01:10,  8.29it/s]
 81%|████████▏ | 2544/3125 [04:47<01:07,  8.62it/s]
 81%|████████▏ | 2545/3125 [04:47<01:08,  8.51it/s]
 81%|████████▏ | 2546/3125 [04:47<01:05,  8.80it/s]
 82%|████████▏ | 2547/3125 [04:47<01:07,  8.63it/s]
 82%|████████▏ | 2548/3125 [04:47<01:07,  8.50it/s]
 82%|████████▏ | 2549/3125 [04:47<01:08,  8.43it/s]
 82%|████████▏ | 2551/3125 [04:48<01:02,  9.19it/s]
 82%|████████▏ | 2552/3125 [04:48<01:04,  8.91it/s]
 82%|████████▏ | 2553/3125 [04:48<01:05,  8.72it/s]
 82%|████████▏ | 2554/3125 [04:48<01:06,  8.58it/s]
 82%|████████▏ | 2556/3125 [04:48<01:01,  9.18it/s]
 82%|████████▏ | 2557/3125 [04:48<01:03,  8.93it/s]
 82%|████████▏ | 2558/3125 [04:48<01:04,  8.72it/s]
 82%|████████▏ | 2559/3125 [04:49<01:05,  8.70it/s]
 82%|████████▏ | 2560/3125 [04:49<01:02,  9.02it/s]
 82%|████████▏ | 2561/3125 [04:49<01:04,  8.76it/s]
 82%|████████▏ | 2562/3125 [04:49<01:05,  8.60it/s]
 82%|████████▏ | 2563/3125 [04:49<01:06,  8.48it/s]
 82%|████████▏ | 2564/3125 [04:49<01:06,  8.38it/s]
 82%|████████▏ | 2565/3125 [04:49<01:07,  8.34it/s]
 82%|████████▏ | 2566/3125 [04:49<01:07,  8.27it/s]
 82%|████████▏ | 2567/3125 [04:50<01:07,  8.24it/s]
 82%|████████▏ | 2568/3125 [04:50<01:07,  8.23it/s]
 82%|████████▏ | 2569/3125 [04:50<01:04,  8.58it/s]
 82%|████████▏ | 2571/3125 [04:50<00:58,  9.40it/s]
 82%|████████▏ | 2572/3125 [04:50<01:01,  9.06it/s]
 82%|████████▏ | 2573/3125 [04:50<01:02,  8.80it/s]
 82%|████████▏ | 2574/3125 [04:50<01:03,  8.62it/s]
 82%|████████▏ | 2575/3125 [04:50<01:04,  8.51it/s]
 82%|████████▏ | 2576/3125 [04:51<01:05,  8.41it/s]
 82%|████████▏ | 2577/3125 [04:51<01:05,  8.35it/s]
